"JASID","LGC","Name","Site_no","SiteName","SiteType","Lat","Lon","P","J","Y","K","N","H","M","E","D","U"
11341014600,11341,"滑川町",146,"船川遺跡","集落跡",36.08386112,139.3336769,NA,1,1,1,NA,NA,0,NA,NA,NA
11341019700,11341,"滑川町",197,"花気古墳","集落跡",36.06124789,139.3557378,1,NA,1,1,NA,NA,0,NA,NA,NA
11341024200,11341,"滑川町",242,"平谷遺跡","集落跡",36.05785813,139.3571678,NA,1,1,1,NA,NA,0,NA,NA,NA
11341027500,11341,"滑川町",275,"屋田遺跡","集落跡",36.05082936,139.343635,NA,NA,1,1,NA,NA,0,NA,NA,NA
11341028700,11341,"滑川町",287,"両家II遺跡","集落跡",36.04689236,139.369835,NA,1,1,1,NA,NA,0,NA,NA,NA
11341032100,11341,"滑川町",321,"寺谷遺跡","集落跡",36.05706376,139.3594223,NA,1,1,1,NA,NA,0,NA,NA,NA
11341036800,11341,"滑川町",368,"柳谷遺跡","集落跡",36.09416148,139.3762758,NA,NA,1,1,NA,NA,0,NA,NA,NA
11341036900,11341,"滑川町",369,"宮田遺跡","集落跡",36.08414591,139.3763445,NA,NA,1,NA,NA,NA,0,NA,NA,NA
11342000900,11342,"嵐山町",9,"峠の平古墳群2号墳","その他",36.00909232,139.32882,NA,NA,1,NA,NA,NA,0,NA,NA,NA
11342008800,11342,"嵐山町",88,"屋田古墳群","集落跡 古墳群",36.05036361,139.3420048,NA,1,1,1,NA,NA,0,NA,NA,NA
11347000401,11347,"吉見町",NA,"A区","集落跡",36.03827868,139.4375749,NA,NA,1,1,NA,NA,0,NA,NA,NA
11347000402,11347,"吉見町",NA,"B区","集落跡",36.03773755,139.4354245,NA,NA,1,1,NA,NA,0,NA,NA,NA
11347000403,11347,"吉見町",NA,"C区","集落跡",36.04192318,139.4386532,NA,NA,1,1,NA,NA,0,NA,NA,NA
11347000500,11347,"吉見町",5,"久米田古墳群","集落跡",36.04159638,139.4354245,NA,NA,1,1,NA,NA,0,NA,NA,NA
11347000503,11347,"吉見町",NA,"A区1号墳跡","集落跡",36.04106893,139.4365918,NA,NA,1,1,NA,NA,0,NA,NA,NA
11347000504,11347,"吉見町",NA,"A区2号墳跡","集落跡",36.06788641,139.4274294,NA,NA,1,1,NA,NA,0,NA,NA,NA
11347000900,11347,"吉見町",9,"八耕地遺跡","集落跡",36.05691188,139.4396666,NA,NA,1,NA,NA,NA,0,NA,NA,NA
11347001100,11347,"吉見町",11,"山の上遺跡","集落跡",36.05832023,139.4368883,NA,NA,1,1,NA,NA,0,NA,NA,NA
11347001300,11347,"吉見町",13,"萬神遺跡","集落跡",36.0391193,139.4420177,NA,1,1,1,1,1,0,NA,NA,NA
11347001600,11347,"吉見町",16,"和名遺跡","集落跡",36.03950057,139.4401144,NA,1,1,1,NA,NA,0,NA,NA,NA
11347001700,11347,"吉見町",17,"丸山遺跡","集落跡",36.0401252,139.4412989,NA,NA,1,1,NA,NA,0,NA,NA,NA
11347001900,11347,"吉見町",19,"台方遺跡","集落跡 古墳群",36.02080924,139.4685787,NA,1,1,1,1,1,0,NA,NA,NA
11347002900,11347,"吉見町",29,"田甲原遺跡","集落跡",36.02300848,139.4536186,NA,NA,1,1,NA,NA,0,NA,NA,NA
11347003100,11347,"吉見町",31,"高負彦根神社前遺跡","集落跡 祭祀",36.06857598,139.4285853,NA,1,1,1,1,1,0,NA,NA,NA
11347004000,11347,"吉見町",40,"大行山遺跡","集落跡 古墳群 古墳",36.04857556,139.4394097,NA,1,1,1,NA,NA,0,NA,NA,NA
11347004400,11347,"吉見町",44,"三ノ谷遺跡","集落跡 古墳群",36.02447933,139.4616468,NA,1,1,1,1,1,0,NA,NA,NA
11347004700,11347,"吉見町",47,"西吉見条里遺跡","集落跡 その他",36.05331673,139.4324044,NA,1,1,1,1,1,0,NA,NA,NA
11347005100,11347,"吉見町",51,"十五耕地遺跡","集落跡",36.02745753,139.4407093,NA,1,1,1,1,1,0,NA,NA,NA
11347005300,11347,"吉見町",53,"村中遺跡","集落跡",36.02429588,139.4652094,NA,1,1,1,1,1,0,NA,NA,NA
11347006200,11347,"吉見町",62,"三ノ耕地遺跡","集落跡 古墳群",36.04220345,139.465484,NA,1,1,1,1,1,0,NA,NA,NA
11347010900,11347,"吉見町",109,"七ノ谷遺跡","集落跡",36.03730654,139.4460943,NA,1,1,1,NA,NA,1,1,NA,NA
11347012400,11347,"吉見町",124,"八反田C遺跡","集落跡",36.05116867,139.431761,NA,1,1,NA,NA,NA,0,NA,NA,NA
11348007800,11348,"鳩山町",78,"天神台東遺跡","集落跡",35.96903452,139.3464386,NA,1,1,NA,1,1,1,1,NA,NA
11348008200,11348,"鳩山町",82,"赤沼高在家","集落跡 散布地",35.97224305,139.3492995,NA,NA,1,NA,1,1,1,NA,NA,NA
11362012500,11362,"皆野町",125,"内出遺跡","散布地",36.06404976,139.0918831,NA,1,1,1,NA,NA,0,1,NA,NA
11365400400,11365,"小鹿野町",4,"北町裏遺跡","集落跡",36.01961265,139.008002,NA,1,1,1,NA,NA,0,NA,NA,NA
11365403600,11365,"小鹿野町",36,"小金沢遺跡","集落跡",36.02482448,138.9614555,NA,1,1,NA,NA,NA,0,NA,NA,NA
11408003000,11408,"寄居町",30,"伊勢原遺跡","集落跡",36.10904642,139.2352606,NA,NA,1,1,NA,NA,0,NA,NA,""
11408014100,11408,"寄居町",141,"用土平遺跡","集落跡",36.16869905,139.1994612,NA,NA,1,NA,NA,NA,0,NA,NA,""
11408020200,11408,"寄居町",202,"日影遺跡","散布地",36.16134015,139.1992723,NA,NA,1,1,1,1,0,NA,NA,""
